gen best mean std
0 24.786751 -5.440118 5.845970
1 24.786751 -2.603963 7.942726
2 24.786751 0.910812 10.105613
3 24.786751 2.952334 10.176973
4 25.379974 3.461851 10.940767
5 25.626802 6.838026 10.405259
6 26.516393 4.898547 11.147891
7 35.303131 6.619326 12.185955
8 36.537587 8.841774 11.796636
9 36.537587 9.455884 12.383235
10 36.537587 9.135074 12.975450
11 36.537587 13.228433 11.670754
12 36.537587 10.807151 12.188730
13 36.537587 10.473571 12.190677
14 36.537587 9.755186 12.502844
15 36.537587 8.227143 11.788971
16 36.537587 9.236335 13.617112
17 36.537587 7.770466 12.527181
18 36.537587 8.545776 12.315376
19 36.537587 10.700952 12.287910
20 36.537587 9.850951 12.531884
21 36.537587 11.081443 12.934816
22 38.840537 10.671726 12.626570
23 38.840537 10.603477 12.874849
24 43.185976 9.239753 13.310185
25 43.185976 9.460449 12.622749
26 43.185976 9.875435 14.114768
27 43.185976 12.397473 14.000031
28 43.185976 11.522859 12.879824
29 43.185976 8.695475 14.344181
30 43.185976 11.770802 13.004620
31 43.185976 12.414677 13.198609
32 43.185976 12.258998 13.397264
33 43.185976 11.878151 13.625710
34 43.185976 9.198078 14.184164
35 43.185976 13.400516 12.078054
36 43.185976 11.130525 13.193075
37 43.185976 14.243504 12.159834
38 43.185976 12.099873 12.522429
39 43.185976 10.991681 12.495153
40 43.185976 10.161198 13.225573
41 43.185976 10.396766 13.362694
42 43.185976 11.064558 13.111679
43 43.185976 12.281319 13.357117
44 43.185976 13.598290 14.119767
45 43.185976 12.649184 14.217681
46 43.185976 10.858984 12.934029
47 43.185976 11.511643 12.544362
48 43.185976 10.531101 12.996214
49 43.185976 11.640669 12.435228
50 43.185976 12.605826 13.022143
51 43.185976 10.998176 13.077312
52 43.185976 9.293898 13.714344
53 43.185976 11.550238 12.736146
54 43.185976 12.864670 12.351340
55 43.185976 7.547715 13.970154
56 43.185976 11.444187 13.749132
57 43.185976 11.685319 13.629787
58 43.185976 11.353490 12.562778
59 43.185976 11.189046 13.097044
60 43.185976 9.626351 11.956705
61 43.185976 9.458259 13.242017
62 43.185976 11.842981 12.314583
63 43.185976 13.132826 13.022839
64 43.185976 14.759786 12.522416
65 43.185976 15.213367 12.423387
66 43.185976 13.554586 12.557265
67 43.185976 11.779802 13.003542
68 43.185976 12.222784 13.076301
69 43.185976 10.876164 13.707302
70 43.185976 10.620836 13.623579
71 43.185976 11.466878 12.485363
72 43.185976 11.625727 13.190766
73 43.185976 9.573686 13.527647
74 43.185976 11.196446 13.161398
75 43.185976 13.630865 12.682372
76 43.185976 11.945529 12.314071
77 43.185976 11.161105 12.751498
78 43.185976 11.308320 12.790632
79 43.185976 8.565745 12.501008
80 43.185976 12.346073 12.084880
81 43.185976 10.746338 13.877506
82 43.185976 11.123333 12.809280
83 43.185976 10.900486 12.487517
84 43.185976 12.866962 11.556018
85 43.185976 12.773487 12.336713
86 43.185976 11.910271 12.812508
87 43.185976 13.101560 12.013047
88 43.185976 11.750629 12.448554
89 43.185976 12.845886 11.961499
90 43.185976 12.625048 12.388151
91 43.185976 12.369226 12.504649
92 43.185976 15.369155 11.450543
93 43.185976 12.926039 13.175566
94 43.185976 11.163376 13.011534
95 43.185976 13.710354 11.781256
96 43.185976 11.345391 12.391557
97 43.185976 10.669549 12.548567
98 43.185976 11.699652 12.104515
99 43.185976 12.210780 12.164176
