

gen best mean std
0 15.144601 -5.854792 3.622924
1 15.144601 -4.551852 3.993125
2 15.144601 -3.365073 4.524605
3 16.857812 -1.4083 5.443866
4 16.857812 0.968045 5.580823
5 16.943106 3.634121 5.404535
6 34.571874 7.433112 6.510723
7 34.571874 10.038791 5.876252
8 34.571874 12.046343 5.273321
9 34.571874 13.802132 4.834512
10 34.571874 15.090972 4.33887
11 34.571874 16.292976 4.100713
12 34.571874 17.108048 4.163068
13 34.571874 18.000847 4.48497
14 41.893961 19.321639 4.925723
15 41.893961 20.363538 4.705665
16 41.893961 20.960226 4.414344
17 41.893961 21.279048 4.418337
18 41.893961 21.790516 4.365796
19 41.893961 22.396817 4.504633
20 41.893961 23.165309 4.159985
21 41.893961 23.727336 4.385091
22 41.893961 24.34595 4.294889
23 41.893961 24.92088 4.197433
24 41.893961 25.340107 4.330409
25 41.893961 25.438698 4.936829
26 41.893961 26.283546 3.99394
27 41.893961 26.72742 4.219534
28 41.893961 27.236261 4.112518
29 41.893961 27.169708 4.547989
30 41.893961 27.530934 5.130276
31 41.893961 27.643547 5.297944
32 41.893961 28.087682 4.93081
33 41.893961 28.529117 4.278662
34 41.893961 28.90358 4.622974
35 41.893961 28.980968 4.673959
36 41.893961 28.791241 4.97627
37 41.893961 29.210997 4.717419
38 41.893961 29.689393 4.356034
39 41.893961 30.156942 4.189291
40 41.893961 29.696794 5.243649
41 41.893961 30.24271 4.953666
42 41.893961 30.718398 4.343315
43 41.893961 30.305492 5.01995
44 41.893961 30.708202 4.48435
45 41.893961 30.354161 5.212443
46 41.893961 30.131111 5.44804
47 41.893961 30.487722 4.954909
48 41.893961 30.470772 5.068484
49 41.893961 30.60703 5.336308
50 41.893961 31.032366 4.870286
51 41.893961 30.88266 5.385291
52 41.893961 30.6172 5.753324
53 41.893961 30.71586 5.600976
54 41.893961 31.010855 5.282487
55 41.893961 31.066131 5.695798
56 41.893961 31.66702 5.284458
57 41.893961 31.875025 4.948445
58 41.893961 31.895678 5.211296
59 41.893961 31.86114 5.008243
60 41.893961 32.058729 4.723494
61 41.893961 31.948169 5.08905
62 41.893961 31.5338 5.678088
63 41.893961 31.674068 5.921742
64 41.893961 31.531169 5.892538
65 41.893961 31.869709 5.534147
66 41.893961 31.767324 5.807608
67 41.893961 31.469763 6.390476
68 41.893961 32.121755 5.32986
69 41.893961 31.987445 5.712172
70 41.893961 32.301452 5.295712
71 41.893961 32.232287 5.419113
72 41.893961 32.01837 5.649097
73 41.893961 31.842236 6.065126
74 41.893961 31.800559 6.380997
75 41.893961 32.24282 5.859658
76 41.893961 32.447748 5.895995
77 41.893961 32.786007 5.708431
78 41.893961 32.955 5.542043
79 41.893961 33.076487 5.30561
80 41.893961 32.904524 5.890853
81 41.893961 33.195556 5.795451
82 41.893961 33.559644 5.486795
83 41.893961 33.630578 5.382578
84 41.893961 33.735509 5.434895
85 41.893961 33.096425 6.385976
86 41.893961 33.615218 5.428403
87 41.893961 33.439367 6.109873
88 41.893961 34.394525 4.896826
89 41.893961 34.415864 5.249208
90 41.893961 34.178625 5.59272
91 41.893961 34.570878 5.130926
92 41.893961 34.1616 5.726508
93 41.893961 34.546675 4.950391
94 41.893961 34.448242 5.409802
95 41.893961 34.260257 5.756073
96 41.893961 35.217756 4.480854
97 41.893961 35.007179 5.056609
98 41.893961 35.020274 4.942689
99 41.893961 34.86688 5.496083

gen best mean std
99 41.893961 34.86688 5.496083

gen best mean std
99 41.893961 34.86688 5.496083
