gen best mean std
0 7.667551 -6.344006 4.256807
1 24.182135 -3.841158 6.581836
2 24.182135 -1.625324 8.990384
3 24.969617 1.695917 9.562966
4 33.500704 3.096510 10.815621
5 33.500704 2.994554 10.975961
6 33.500704 6.966410 12.105520
7 33.500704 7.351215 11.657418
8 33.500704 9.481923 12.200492
9 33.500704 10.447153 12.483326
10 33.500704 7.799841 12.858546
11 33.500704 10.337972 11.886812
12 33.500704 9.817839 11.780245
13 46.843886 10.355236 12.681489
14 46.843886 10.025191 12.221712
15 46.843886 10.726920 12.848016
16 46.843886 11.273227 11.796580
17 46.843886 11.851157 12.499458
18 46.843886 9.677143 13.084420
19 46.843886 10.114288 13.279931
20 46.843886 10.591402 13.515244
21 46.843886 10.684533 13.518613
22 46.843886 12.116501 13.459419
23 46.843886 14.849483 11.294140
24 46.843886 10.530210 13.518705
25 46.843886 11.521718 14.078998
26 46.843886 11.349634 13.424450
27 46.843886 8.987061 14.428993
28 46.843886 8.444715 13.596014
29 46.843886 8.553168 12.144961
30 46.843886 7.176680 13.666637
31 46.843886 9.066914 13.654549
32 46.843886 9.529647 13.376959
33 46.843886 10.900032 12.434978
34 46.843886 11.608965 12.857729
35 46.843886 9.460180 13.572430
36 46.843886 8.444571 13.377376
37 46.843886 10.037771 12.826464
38 46.843886 10.292325 14.142395
39 46.843886 9.657904 13.667095
40 46.843886 7.349119 14.654946
41 46.843886 8.850828 14.075062
42 46.843886 13.217515 11.844333
43 46.843886 11.387148 13.776890
44 46.843886 11.791920 13.886018
45 46.843886 10.705702 14.435547
46 48.247167 12.160434 13.325643
47 48.247167 13.520191 13.070669
48 48.247167 12.793986 12.641601
49 48.247167 13.787048 13.109051
50 48.247167 11.672042 13.336936
51 48.247167 10.425482 13.173128
52 49.648928 11.002213 13.639936
53 49.648928 12.916326 12.686036
54 49.648928 12.785434 12.900836
55 49.648928 10.312164 12.488996
56 49.648928 10.603598 13.559947
57 49.648928 12.703119 13.218757
58 49.648928 10.326289 13.334677
59 49.648928 12.154697 12.861342
60 49.648928 10.987216 12.682850
61 49.648928 11.112961 13.374660
62 49.648928 10.803935 13.086364
63 49.648928 9.809590 14.992023
64 49.648928 9.523711 14.226382
65 49.648928 10.145498 13.425574
66 49.648928 8.889896 13.179988
67 49.648928 10.077475 13.105318
68 49.648928 9.678944 13.170436
69 49.648928 10.752998 12.665900
70 49.648928 10.503198 12.791641
71 49.648928 12.081599 12.102490
72 49.648928 11.948622 13.235595
73 49.648928 11.197576 13.483262
74 49.648928 11.128285 13.350625
75 49.648928 14.430409 11.824013
76 49.648928 10.187483 14.071559
77 49.648928 8.950071 13.179400
78 49.648928 11.414947 13.173618
79 49.648928 11.626340 11.641502
80 49.648928 9.317956 13.608370
81 49.648928 9.905172 13.620189
82 49.648928 11.567627 12.323159
83 49.648928 11.810519 12.035112
84 49.648928 8.731366 13.581310
85 49.648928 10.803843 13.986394
86 49.648928 10.983790 13.228098
87 49.648928 10.847262 12.598005
88 49.648928 10.935089 12.185635
89 49.648928 10.459821 13.119915
90 49.648928 11.190933 13.266670
91 49.648928 12.090485 11.957474
92 49.648928 11.674044 12.672986
93 49.648928 12.220008 12.613656
94 49.648928 11.246929 12.836626
95 49.648928 11.638302 11.880788
96 49.648928 11.489406 13.248343
97 49.648928 11.471311 12.636785
98 49.648928 12.191516 11.767558
99 49.648928 9.250634 13.743561
