gen best mean std
0 12.506933 -4.255373 4.863235
1 25.333421 -1.799340 7.248241
2 38.587732 2.874521 11.255679
3 55.067152 8.789613 13.518729
4 55.067152 7.900886 14.799840
5 55.067152 10.053992 15.165635
6 55.067152 13.232182 14.607515
7 55.067152 9.153418 14.326349
8 55.067152 12.600897 14.029737
9 55.067152 11.565585 15.126859
10 55.067152 16.729603 13.824157
11 55.067152 18.372347 14.285228
12 55.067152 20.060858 15.744699
13 70.161425 17.825808 17.407715
14 70.161425 20.247892 17.136091
15 70.161425 18.593251 16.354063
16 70.161425 21.129794 17.163338
17 70.161425 19.600295 17.038780
18 70.310954 17.540213 18.489476
19 75.008305 21.954001 19.102409
20 75.008305 20.306669 18.765703
21 75.008305 17.738480 19.925721
22 75.008305 19.886891 19.587566
23 75.008305 19.086003 18.429598
24 75.008305 19.386560 19.118804
25 75.008305 19.986773 20.731048
26 75.008305 15.354772 20.346968
27 75.008305 15.742367 20.988778
28 75.008305 19.799956 18.429099
29 75.008305 21.884693 20.504823
30 75.008305 20.919378 19.957475
31 75.008305 19.390663 19.114887
32 75.008305 20.441352 20.438532
33 79.073972 21.181592 21.946259
34 79.073972 20.625325 20.305263
35 79.073972 21.778450 20.044053
36 79.073972 24.899388 18.994477
37 79.073972 25.219117 20.725748
38 79.073972 19.662166 20.289704
39 79.073972 18.403727 21.452781
40 79.938909 21.108342 22.054630
41 79.938909 22.617335 20.225402
42 79.938909 19.930311 21.669785
43 79.938909 19.569022 21.641550
44 79.938909 21.627947 21.647165
45 79.938909 25.218485 20.707674
46 79.938909 19.295899 22.050222
47 79.938909 19.955682 20.262669
48 79.938909 20.096462 21.688652
49 79.938909 22.756604 19.112645
50 79.938909 26.266897 20.463633
51 79.938909 20.916473 21.755400
52 86.700334 20.157141 22.812083
53 86.700334 18.812205 21.111476
54 86.700334 22.336725 20.443271
55 86.700334 23.851424 20.074274
56 86.700334 19.837161 20.849333
57 86.700334 21.569313 21.525603
58 86.700334 24.882836 21.398995
59 86.700334 19.367516 23.992613
60 86.700334 20.758955 21.827734
61 87.802636 21.702814 22.524408
62 87.802636 23.904132 22.047902
63 87.802636 23.807076 21.721543
64 87.802636 25.076431 21.632062
65 87.802636 26.071300 22.396192
66 87.802636 22.188100 20.943926
67 87.802636 22.369075 21.322591
68 87.802636 24.796016 20.821821
69 87.802636 23.454127 20.335034
70 87.802636 26.568491 21.011968
71 87.802636 26.347441 20.753665
72 87.802636 25.790632 20.921881
73 87.802636 22.468547 23.093672
74 87.802636 22.829989 22.639245
75 87.802636 26.880083 20.609003
76 87.802636 23.843702 24.087863
77 87.802636 21.326514 22.918472
78 87.802636 23.625257 22.570900
79 87.802636 21.254757 22.110296
80 87.802636 25.576411 21.708487
81 87.802636 20.808439 22.308895
82 87.802636 19.333001 22.916940
83 87.802636 24.627301 22.727083
84 87.802636 27.216113 21.077869
85 87.802636 24.379114 22.226232
86 88.402734 27.480708 20.338420
87 88.402734 29.628479 22.973336
88 88.402734 26.456180 24.469466
89 88.402734 25.645222 22.035071
90 88.402734 23.115193 22.807252
91 88.402734 26.651991 22.164760
92 88.402734 25.622422 21.806937
93 88.402734 25.758291 22.320645
94 88.402734 23.901490 22.401649
95 88.402734 26.972198 20.692763
96 88.402734 22.900287 20.937128
97 88.402734 21.600915 21.418423
98 88.402734 22.532474 21.413343
99 88.402734 24.793086 21.041834
