

gen best mean std
0 13.801356 -4.895484 4.799928
1 13.801356 -1.643702 6.236394
2 19.419509 0.698934 6.527937
3 21.786769 3.862473 6.937254
4 29.708 8.927266 6.893442
5 30.188744 12.616894 5.544719
6 30.188744 14.756413 4.855016
7 30.188744 16.11533 4.293215
8 30.188744 16.956149 4.178145
9 30.188744 17.372988 4.767029
10 35.224677 18.628614 4.838415
11 35.224677 19.239432 4.878288
12 35.224677 19.447007 5.080111
13 35.224677 20.468052 4.320581
14 36.075646 21.330389 4.171315
15 36.075646 21.46073 4.326042
16 36.075646 22.004491 4.23687
17 36.075646 22.731519 3.799596
18 36.075646 23.64467 3.578377
19 36.075646 23.493795 4.126884
20 36.075646 24.379647 3.534578
21 36.075646 24.536161 3.801668
22 36.075646 25.212817 3.602891
23 36.075646 24.972776 4.327636
24 36.075646 25.177781 4.287647
25 36.075646 25.590154 4.007945
26 36.075646 25.899025 3.933362
27 36.075646 26.48511 3.644892
28 36.075646 26.663787 4.062443
29 36.075646 26.981185 3.612714
30 36.075646 27.045977 4.19973
31 36.075646 27.398272 3.82748
32 42.65536 27.526169 4.591494
33 42.65536 27.927176 4.072982
34 42.65536 28.331804 3.469651
35 42.65536 28.695649 3.830614
36 42.65536 28.608615 4.077324
37 42.65536 28.607515 4.595139
38 42.65536 29.206087 4.461211
39 42.65536 29.612968 4.051244
40 42.65536 30.102313 3.987531
41 42.65536 29.392922 5.383225
42 42.65536 29.84576 5.148558
43 42.65536 29.830972 5.491699
44 42.65536 30.526187 4.941919
45 42.65536 30.878936 4.914074
46 42.65536 31.220018 4.417066
47 42.65536 31.164309 4.458663
48 42.65536 31.183703 4.540418
49 42.65536 30.937687 5.299926
50 42.65536 31.319372 4.842134
51 42.65536 31.818245 4.185479
52 42.65536 31.810019 4.438278
53 42.65536 31.035343 5.813149
54 42.65536 31.053147 5.629852
55 42.65536 31.83996 4.68222
56 42.65536 32.344273 4.694269
57 42.65536 32.372751 5.011484
58 42.65536 32.653455 4.670168
59 42.65536 32.362349 5.357127
60 42.65536 31.759896 6.178343
61 42.65536 32.377922 5.34178
62 42.65536 32.288176 5.675126
63 42.65536 32.332162 5.741381
64 42.65536 32.373716 5.990352
65 42.65536 32.849117 5.533122
66 42.65536 33.283071 4.851974
67 42.65536 33.17996 5.114706
68 42.65536 33.566904 5.054933
69 42.65536 33.670243 4.916238
70 42.65536 33.416043 5.006517
71 42.65536 33.514015 4.914184
72 42.65536 33.434185 5.287268
73 42.65536 33.200454 5.662575
74 42.65536 33.218655 5.347494
75 42.65536 33.977368 4.672583
76 42.65536 33.903189 5.278551
77 42.65536 34.316929 4.412526
78 42.65536 34.314002 4.780668
79 42.65536 34.366864 5.066683
80 42.65536 34.669637 5.178229
81 42.65536 34.617556 4.744522
82 42.65536 35.161719 4.244985
83 42.65536 35.402642 3.838597
84 42.65536 34.900152 4.750206
85 42.65536 34.851294 4.949742
86 42.65536 34.950186 4.783345
87 42.65536 34.98521 4.77197
88 42.65536 35.406621 4.507407
89 42.65536 35.541914 4.604424
90 42.65536 35.353022 5.142363
91 42.65536 35.219701 5.516445
92 42.65536 35.657907 4.88059
93 42.65536 35.675474 4.690524
94 42.65536 35.6026 5.217397
95 42.65536 35.2742 5.633565
96 42.65536 35.115501 5.81699
97 42.65536 36.030814 4.480492
98 42.65536 35.981123 4.754445
99 42.65536 36.093335 4.749856

gen best mean std
99 42.65536 36.093335 4.749856

gen best mean std
99 42.65536 36.093335 4.749856
