gen best mean std
0 15.961631 -5.377614 6.223009
1 18.590776 -2.682396 8.308606
2 23.653204 0.463691 9.364768
3 29.459691 3.418689 11.239796
4 29.459691 6.264714 11.183463
5 33.373970 8.020396 10.473803
6 33.373970 8.762515 11.646770
7 35.036701 7.928480 11.723680
8 35.036701 9.314774 11.125495
9 35.036701 8.356724 12.355895
10 35.036701 8.528032 11.870084
11 35.036701 7.531442 12.362616
12 35.036701 8.022722 12.117537
13 35.036701 7.817978 12.795640
14 35.036701 7.873531 12.656238
15 35.036701 8.669741 13.115971
16 35.036701 10.668683 11.846560
17 35.036701 9.703660 13.007401
18 35.036701 10.270865 12.079512
19 35.036701 12.756814 11.818863
20 35.036701 12.677047 12.870770
21 36.858618 11.358201 13.033459
22 36.858618 11.000777 12.363773
23 36.858618 13.101683 12.683866
24 36.858618 9.354955 13.655578
25 38.009443 11.625230 13.736738
26 38.009443 12.921604 12.277086
27 38.009443 11.973943 13.573082
28 38.009443 13.194855 13.095705
29 38.009443 12.680901 12.871027
30 38.009443 11.565906 11.841296
31 38.009443 11.094310 13.108423
32 38.009443 11.453977 13.044021
33 38.009443 11.539560 12.478621
34 38.009443 10.364976 12.897403
35 38.009443 9.743856 13.467273
36 38.009443 11.927541 13.485023
37 38.009443 11.000995 13.886030
38 38.009443 7.718665 14.475200
39 38.577372 8.115327 14.056009
40 38.577372 10.544040 14.206779
41 38.577372 9.354094 14.161948
42 38.577372 9.575761 13.301212
43 38.577372 11.335442 12.766245
44 38.577372 10.311519 13.768857
45 38.577372 9.453444 14.641416
46 38.577372 8.305201 15.063160
47 38.577372 11.090588 12.968099
48 38.577372 8.854735 14.650507
49 38.577372 10.062163 14.385706
50 40.227149 11.602979 14.679976
51 40.227149 12.857996 13.248041
52 40.227149 11.919876 13.607888
53 40.227149 10.191198 13.404196
54 40.227149 11.521979 14.175962
55 40.227149 12.056654 14.455297
56 40.227149 11.184355 14.043884
57 40.227149 12.904013 14.550458
58 40.227149 9.117542 14.241363
59 40.227149 13.000523 13.301053
60 40.227149 12.562520 14.411907
61 40.502402 11.267368 14.668483
62 40.502402 9.036430 14.293144
63 40.502402 11.748956 13.449089
64 40.502402 13.028078 12.849674
65 40.502402 12.375369 12.534497
66 40.502402 9.712401 14.112024
67 40.502402 12.225370 12.479777
68 40.502402 10.654214 12.849158
69 40.502402 10.413958 12.156198
70 40.502402 10.820417 13.465255
71 40.502402 13.256209 13.374916
72 40.502402 11.544940 14.481969
73 40.502402 12.804771 12.828619
74 47.707511 11.457587 13.632611
75 47.707511 13.614117 12.375223
76 47.707511 12.777022 13.334407
77 47.707511 11.462236 14.104860
78 47.707511 11.584880 14.192264
79 47.707511 12.282998 13.313039
80 47.707511 12.007127 13.699461
81 47.707511 12.176933 13.220406
82 47.707511 13.768250 13.601444
83 47.707511 11.925423 13.450542
84 47.707511 12.139844 13.590583
85 47.707511 13.510308 13.050395
86 47.707511 13.006850 12.080287
87 47.707511 11.330075 14.173403
88 47.707511 13.066780 14.170111
89 47.707511 13.597835 13.798367
90 47.707511 11.405647 14.071166
91 47.707511 12.941004 14.098965
92 47.707511 14.731396 13.649323
93 47.707511 13.908409 13.816460
94 47.707511 11.605384 13.993449
95 47.707511 14.914388 13.442046
96 47.707511 11.169840 13.873629
97 47.707511 9.871733 13.434596
98 47.707511 11.443444 12.965368
99 47.707511 12.099562 13.545532
