gen best mean std
0 13.808110 -5.706307 5.060873
1 25.508548 -1.838344 8.384537
2 25.508548 -2.160670 9.192290
3 25.508548 -0.348350 9.895873
4 26.537335 2.647980 10.552836
5 32.498732 5.058498 11.242365
6 32.498732 3.800894 11.663767
7 34.949188 10.088140 11.796431
8 34.949188 8.892177 12.124059
9 34.949188 8.969511 11.381608
10 34.949188 8.790177 12.613573
11 34.949188 10.882813 11.318158
12 34.949188 8.475420 11.791421
13 34.949188 10.146649 11.756732
14 34.949188 4.911318 11.776354
15 34.949188 8.089275 11.476051
16 34.949188 10.919298 10.953137
17 34.949188 9.997635 11.293165
18 34.949188 11.395847 11.690715
19 36.355875 9.121305 12.452919
20 36.355875 11.285203 11.456253
21 36.355875 9.449475 12.182204
22 36.355875 10.603442 11.583173
23 36.355875 11.555708 11.959019
24 37.159819 7.647248 12.373162
25 37.159819 8.989385 12.132256
26 37.159819 10.510795 12.079947
27 37.159819 11.985031 11.443494
28 37.159819 12.884506 11.493768
29 37.159819 12.110902 11.452595
30 37.159819 10.857759 11.702068
31 37.159819 13.076447 10.911590
32 37.159819 11.554377 12.779814
33 37.159819 10.338770 11.523900
34 37.159819 11.585596 11.459023
35 47.338109 13.639262 11.932788
36 47.338109 12.386622 12.588033
37 47.338109 12.368861 11.825652
38 47.338109 11.482247 12.618382
39 47.338109 10.349654 12.166928
40 47.338109 9.865234 12.893835
41 47.338109 9.224353 13.193683
42 47.338109 8.894618 13.819558
43 47.338109 10.915627 12.773723
44 47.338109 8.420679 13.160952
45 47.338109 9.295608 13.900321
46 47.338109 11.513122 12.740637
47 47.338109 9.823849 12.690110
48 47.338109 8.318926 12.908657
49 47.338109 13.795002 11.150466
50 47.338109 13.276404 10.810592
51 47.338109 12.825416 12.110325
52 47.338109 11.646413 12.255794
53 47.338109 11.094070 12.441712
54 47.338109 11.144893 12.373581
55 47.338109 12.520496 12.351726
56 47.338109 11.606681 11.942294
57 47.338109 12.505526 12.693524
58 47.338109 12.633108 13.811322
59 47.338109 11.900676 12.381246
60 47.338109 12.309405 12.811128
61 47.338109 13.072657 11.323366
62 47.338109 11.430046 13.240378
63 47.338109 9.164084 12.721703
64 47.338109 10.835133 13.749717
65 47.338109 13.703318 12.476961
66 47.338109 12.972509 13.621301
67 47.338109 12.271780 13.508218
68 47.338109 8.964852 13.872759
69 47.338109 9.507975 13.336256
70 47.338109 12.174303 12.628950
71 47.338109 11.065689 12.797159
72 47.338109 12.124083 12.344183
73 47.338109 8.531603 13.172312
74 47.338109 9.516693 13.525387
75 47.338109 13.234450 12.406958
76 47.338109 12.118078 12.728633
77 47.338109 11.144036 12.883263
78 47.338109 8.440654 11.838783
79 47.338109 10.672401 13.153993
80 47.338109 10.548359 12.315808
81 47.338109 8.898965 12.917658
82 47.338109 11.668838 12.678683
83 47.338109 11.025480 12.116944
84 47.338109 11.836724 12.564821
85 47.338109 10.483301 14.003532
86 47.338109 12.529770 13.897361
87 47.338109 13.207990 13.020848
88 47.338109 13.292150 13.691285
89 47.338109 11.169804 13.530551
90 47.338109 12.276028 13.680271
91 47.338109 11.217804 13.076478
92 47.338109 13.552598 13.383429
93 47.338109 12.582243 13.005746
94 47.338109 11.039818 13.172318
95 47.338109 12.437556 12.836518
96 47.338109 11.409391 13.467283
97 47.338109 12.111305 13.622826
98 47.338109 12.586639 12.971217
99 47.338109 9.749519 13.227911
