gen best mean std
0 15.666280 -5.430106 4.963238
1 30.669491 -0.233008 9.878544
2 30.669491 4.874556 11.469662
3 30.669491 5.532048 10.724917
4 30.669491 6.776305 11.874028
5 30.669491 6.451147 11.505067
6 31.591972 7.689697 12.337811
7 31.591972 6.859010 12.553913
8 31.591972 8.571549 11.399512
9 35.040821 11.146614 11.456369
10 35.040821 10.535849 12.403580
11 35.040821 11.591628 11.454662
12 35.040821 9.378630 12.767209
13 39.883970 8.882626 13.950856
14 39.883970 10.501424 12.453326
15 39.883970 13.499387 10.806226
16 39.883970 11.209977 12.677066
17 39.883970 12.609998 11.507285
18 39.883970 12.446296 12.310029
19 39.883970 12.944191 12.473982
20 39.883970 13.455921 12.068442
21 39.883970 13.150687 13.343880
22 39.883970 13.577622 12.923727
23 39.883970 14.343302 10.901309
24 39.883970 11.670378 12.476927
25 39.883970 11.951224 14.320332
26 39.883970 11.975463 12.182121
27 39.883970 15.100165 11.443938
28 39.883970 11.750547 12.522614
29 39.883970 14.155467 13.754012
30 39.883970 13.295569 13.114636
31 39.883970 14.886788 12.290469
32 39.883970 14.161448 12.894560
33 39.883970 12.472021 12.049285
34 39.883970 13.344164 12.575230
35 39.883970 12.575992 13.464396
36 39.883970 15.039934 12.293964
37 39.883970 12.988709 11.839710
38 39.883970 15.332673 12.091888
39 39.883970 15.051480 11.249600
40 39.883970 14.567113 12.553539
41 39.883970 12.966203 12.380127
42 39.883970 14.510441 12.327182
43 39.883970 13.646394 12.070016
44 39.883970 11.983336 13.227441
45 39.883970 13.948237 11.808029
46 39.883970 10.176274 12.722017
47 40.481377 13.223971 12.947698
48 40.481377 15.430146 11.552156
49 40.481377 13.461589 12.585715
50 41.822832 12.057259 14.204111
51 41.822832 14.023407 12.405809
52 41.822832 16.094771 11.630175
53 41.822832 13.343796 12.900580
54 41.822832 12.569113 12.449875
55 41.822832 11.845333 13.007598
56 41.822832 12.669261 11.269801
57 41.822832 11.577615 13.021881
58 41.822832 13.652359 12.627662
59 41.822832 11.576465 12.426027
60 41.822832 11.964207 12.251918
61 41.822832 11.213989 13.724390
62 41.822832 13.380772 12.660559
63 41.822832 9.400123 14.076360
64 41.822832 13.708294 12.594836
65 41.822832 11.503235 13.082138
66 41.822832 12.032036 12.256479
67 41.822832 10.347627 13.066352
68 41.822832 12.167567 12.418193
69 41.822832 12.281306 12.563658
70 41.822832 13.004669 12.353188
71 41.822832 14.311444 12.198961
72 41.822832 12.842405 13.342861
73 41.822832 12.361899 11.917234
74 41.822832 12.737235 12.521268
75 41.822832 9.319823 13.462064
76 41.822832 9.585651 13.330612
77 41.822832 10.076299 12.150715
78 41.822832 12.588378 12.918821
79 41.822832 13.116367 12.596182
80 41.822832 11.318146 13.331101
81 41.822832 12.385574 12.141826
82 41.822832 10.845497 13.271509
83 41.822832 11.144631 13.223396
84 41.822832 11.660573 12.593878
85 41.822832 13.880259 12.650724
86 41.822832 12.645235 12.202790
87 45.909388 12.201144 12.704426
88 45.909388 8.909404 13.757059
89 45.909388 13.395219 12.703388
90 45.909388 15.172017 12.233534
91 45.909388 13.717459 13.681155
92 45.909388 12.869874 11.945509
93 45.909388 13.754239 12.890854
94 45.909388 13.340938 13.003324
95 45.909388 13.412449 12.320137
96 45.909388 11.890364 12.925527
97 45.909388 11.236412 12.616207
98 45.909388 13.095502 13.798388
99 45.909388 9.668245 14.621396
