

gen best mean std
0 10.294696 -5.891378 4.492129
1 14.4419 -3.588732 4.705285
2 21.478511 -0.895619 6.581728
3 27.186437 2.43287 7.202095
4 27.186437 7.878382 7.287539
5 27.9992 12.506604 5.79017
6 27.9992 15.182888 4.456141
7 30.467518 16.484278 4.538128
8 30.467518 17.849247 4.500536
9 30.467518 18.690115 4.415044
10 30.467518 19.336685 4.745418
11 30.467518 20.624503 4.279145
12 30.467518 21.437993 4.013836
13 31.247235 22.623275 3.536316
14 31.743868 23.414035 3.443104
15 31.743868 23.936423 3.516213
16 31.973961 24.399918 3.927258
17 34.548776 25.474154 3.778448
18 34.548776 26.255481 3.235431
19 34.548776 26.785146 3.197845
20 34.548776 27.015217 3.222547
21 36.06148 27.105554 3.443632
22 36.06148 27.529732 3.325319
23 36.06148 27.86408 3.312734
24 36.06148 28.228864 3.393272
25 36.06148 28.533445 3.094561
26 36.06148 28.360766 3.874233
27 36.06148 28.723388 3.531325
28 36.06148 29.028437 3.438838
29 36.06148 29.012774 3.42193
30 36.06148 29.332894 3.22287
31 36.06148 29.551682 2.976521
32 36.06148 29.431341 3.292713
33 36.06148 29.078036 3.794413
34 36.06148 29.683234 2.914036
35 36.06148 29.863844 2.839594
36 36.06148 30.106422 2.736166
37 36.06148 29.876045 3.596483
38 36.06148 30.182432 3.406145
39 41.359469 30.428074 3.757329
40 41.359469 29.902282 4.802601
41 41.359469 30.589291 3.694044
42 41.359469 30.848239 3.385922
43 41.359469 30.97005 3.19306
44 41.359469 31.052065 3.051531
45 41.359469 31.054327 3.086561
46 41.359469 30.660828 3.894632
47 41.359469 31.014906 3.287781
48 41.359469 31.192035 3.444186
49 41.359469 31.049588 3.771864
50 41.359469 31.001424 4.235068
51 41.359469 31.323084 3.537811
52 41.359469 31.702715 3.542874
53 41.359469 31.647254 3.72764
54 41.359469 31.965791 3.338558
55 41.359469 32.28404 3.070812
56 41.359469 32.215899 3.213292
57 41.359469 31.8452 4.710308
58 41.359469 32.694193 3.425925
59 41.359469 32.960332 3.265483
60 41.359469 33.190986 3.516261
61 41.359469 33.354997 3.024256
62 41.359469 33.886155 3.274178
63 41.359469 33.564568 4.688378
64 41.359469 34.038294 3.858476
65 41.359469 34.192075 3.374277
66 41.359469 34.297426 3.460888
67 41.359469 34.685382 3.282436
68 41.359469 34.769607 3.275626
69 41.359469 35.055034 3.005924
70 41.359469 35.34112 2.865462
71 41.359469 35.342738 3.299414
72 41.359469 35.676048 3.117206
73 41.359469 35.223416 4.231871
74 41.359469 35.497229 3.886764
75 41.359469 35.994616 2.851766
76 41.359469 35.909129 3.224377
77 41.359469 36.310099 3.084026
78 41.359469 36.2699 3.352595
79 41.359469 36.244765 3.353072
80 41.359469 36.045122 3.713109
81 41.359469 36.432093 3.726371
82 41.359469 36.756388 3.092033
83 41.359469 36.791089 3.400186
84 41.359469 36.700217 4.042875
85 44.811693 37.247828 2.85964
86 44.811693 37.330069 3.276406
87 44.811693 37.778519 2.508072
88 44.811693 37.552282 3.096586
89 44.811693 37.3317 4.111231
90 44.811693 37.783384 2.654192
91 44.811693 38.045894 2.453784
92 44.811693 38.127868 2.51323
93 44.811693 38.39243 2.028941
94 44.811693 38.203604 2.66659
95 44.811693 38.229646 2.660509
96 44.811693 37.893043 3.481002
97 44.811693 38.213809 2.668321
98 44.811693 38.381848 2.399251
99 44.811693 38.278625 2.638175

gen best mean std
99 44.811693 38.278625 2.638175

gen best mean std
99 44.811693 38.278625 2.638175
