

gen best mean std
0 24.991918 -3.203396 6.717088
1 30.165374 0.029751 8.78699
2 30.165374 3.74182 8.996859
3 30.165374 9.889659 7.721214
4 43.00575 15.355213 7.349723
5 43.00575 18.52155 7.067315
6 43.00575 21.918107 6.33773
7 43.00575 25.486897 3.344571
8 49.188676 26.299899 4.396679
9 49.188676 26.322602 4.723566
10 49.188676 27.322754 4.845632
11 54.035633 27.844983 5.514946
12 54.035633 28.598664 5.918196
13 54.035633 29.027096 5.875413
14 54.035633 29.760985 5.886008
15 54.035633 30.489722 5.761903
16 54.035633 31.569196 5.651719
17 54.035633 32.71026 5.446152
18 54.035633 33.484058 5.259316
19 54.035633 34.482334 5.157378
20 54.035633 34.585421 5.299261
21 54.035633 35.491066 4.808097
22 54.035633 35.677834 4.770336
23 54.035633 36.15956 4.630556
24 54.035633 36.590926 4.717569
25 57.090393 37.556138 4.626311
26 57.090393 37.948124 4.647773
27 57.090393 38.121626 4.55835
28 57.090393 38.516702 5.342949
29 57.090393 38.530563 5.429447
30 57.090393 39.079043 5.175814
31 57.090393 39.564703 4.889952
32 57.090393 39.823184 5.577696
33 57.090393 40.635164 4.776493
34 57.090393 41.299832 4.483133
35 57.090393 41.476038 4.545704
36 57.090393 41.573599 4.442552
37 57.090393 41.046486 5.405328
38 69.824251 42.200169 4.881791
39 69.824251 42.818433 5.387827
40 69.824251 43.106364 5.728544
41 69.824251 43.293992 6.603353
42 69.824251 43.21906 6.550977
43 69.824251 42.935333 7.166861
44 69.824251 43.440757 6.79776
45 69.824251 43.707827 6.430858
46 69.824251 44.01007 6.982063
47 69.824251 44.317797 6.193418
48 69.824251 44.064842 6.996523
49 69.824251 44.401233 6.861282
50 74.84126 45.198226 7.618246
51 74.84126 45.345645 7.879394
52 74.84126 46.415346 7.037208
53 74.84126 46.559799 6.998937
54 74.84126 46.916264 7.31748
55 74.84126 47.252486 8.231175
56 74.84126 46.967102 8.689977
57 74.84126 47.204379 8.32927
58 74.84126 47.679323 8.225151
59 74.84126 48.050717 8.04091
60 74.84126 48.476369 8.443792
61 74.84126 49.452385 8.288403
62 74.84126 49.501948 8.736471
63 74.84126 50.180787 8.724512
64 74.84126 49.889771 9.349927
65 74.84126 50.156023 9.049617
66 74.84126 50.21838 9.984176
67 74.84126 51.06996 9.046328
68 74.84126 51.234539 10.131362
69 74.84126 52.145443 8.873046
70 74.970238 53.00425 9.191762
71 74.970238 52.783828 10.233395
72 74.970238 53.198516 10.024067
73 74.970238 53.64692 10.076815
74 74.970238 54.480358 9.541455
75 74.970238 55.211433 9.23056
76 74.970238 55.457372 9.536692
77 74.970238 56.576751 9.499404
78 74.970238 56.711734 10.010691
79 74.970238 57.002515 9.914573
80 74.970238 56.892558 10.079846
81 74.970238 57.507457 9.502347
82 74.970238 57.555921 9.711494
83 74.970238 57.963492 9.345998
84 74.970238 57.739228 9.950019
85 74.970238 57.515319 9.950765
86 79.92443 58.603627 10.003595
87 79.92443 58.25614 10.639828
88 79.92443 58.72413 10.520248
89 79.92443 59.721542 9.852668
90 79.92443 59.352218 10.354418
91 79.92443 59.22269 10.947184
92 79.92443 60.116106 10.212093
93 79.92443 60.958667 9.660266
94 80.610008 61.180935 9.916693
95 80.610008 61.495712 9.724409
96 80.610008 61.872837 9.642766
97 80.610008 61.999917 9.733358
98 80.610008 62.563123 9.203182
99 80.610008 61.615075 10.484114

gen best mean std
99 80.610008 61.615075 10.484114

gen best mean std
99 80.610008 61.615075 10.484114
