gen best mean std
0 22.236599 -5.134990 4.436991
1 22.236599 -3.379795 7.828573
2 23.768416 -2.598054 9.381623
3 30.841814 -0.768537 7.975208
4 30.841814 -0.177535 10.440338
5 30.841814 1.542189 9.901524
6 30.841814 5.621959 10.610730
7 30.841814 4.191139 11.624082
8 30.841814 6.888285 11.371394
9 30.841814 4.980191 11.809672
10 30.841814 7.135186 10.039635
11 32.660878 6.577935 12.068942
12 32.660878 9.211599 11.106279
13 32.660878 8.880455 11.655366
14 32.660878 7.258329 12.582625
15 37.796411 9.494057 12.580566
16 37.796411 6.805985 12.297347
17 37.796411 9.320908 14.002581
18 37.796411 8.534596 12.904393
19 37.796411 8.467428 12.589414
20 37.796411 8.364777 12.322906
21 37.796411 9.647581 12.290986
22 37.796411 8.618970 12.013068
23 37.796411 9.245428 13.546578
24 37.796411 6.751020 12.898521
25 37.796411 11.483836 12.761617
26 37.796411 11.419797 12.896707
27 37.796411 9.422499 12.245534
28 37.796411 12.113888 12.015573
29 37.796411 11.357088 13.158127
30 37.796411 8.830997 13.074310
31 37.796411 8.550061 13.838748
32 37.796411 8.909082 13.380618
33 39.498428 10.326509 13.026393
34 39.498428 9.055117 13.041812
35 39.498428 11.908528 12.735029
36 41.243579 13.187086 12.893002
37 41.243579 13.279557 11.737652
38 41.243579 14.537784 11.264423
39 41.243579 12.762308 12.361979
40 41.243579 12.534239 11.926834
41 41.243579 10.868267 13.589212
42 41.243579 13.306976 12.610470
43 45.767436 9.897665 13.076819
44 45.767436 12.546717 13.067237
45 45.767436 15.889758 12.734706
46 45.767436 13.575385 13.311262
47 45.767436 14.668801 12.557821
48 45.767436 13.953355 12.797720
49 45.767436 13.402558 11.994285
50 45.767436 12.641887 13.434948
51 45.767436 12.513149 12.558310
52 45.767436 13.885546 13.654566
53 45.767436 16.736555 12.441446
54 45.767436 12.393689 13.648601
55 45.767436 13.731657 11.918490
56 45.767436 11.889196 13.917223
57 45.767436 14.721208 12.930976
58 45.767436 13.017945 12.458882
59 45.767436 14.052324 12.705366
60 45.767436 14.151543 13.620445
61 45.767436 14.156448 13.132452
62 45.767436 12.277686 13.190998
63 45.767436 14.586547 13.119976
64 45.767436 13.879873 13.968958
65 45.767436 14.655086 12.752444
66 45.767436 15.544009 12.042652
67 45.767436 12.781621 13.010946
68 45.767436 11.873932 13.698116
69 45.767436 12.477806 13.209335
70 45.767436 12.951264 12.856237
71 45.767436 11.408177 13.443880
72 45.767436 11.479438 13.105521
73 45.767436 11.791226 12.768141
74 45.767436 11.231255 12.804149
75 45.767436 11.684261 14.612847
76 45.767436 13.613105 14.230771
77 45.767436 13.038725 13.125682
78 45.767436 11.125730 14.031009
79 45.767436 11.090034 14.589264
80 45.767436 13.018931 13.891752
81 45.767436 14.700462 12.547619
82 45.767436 13.270609 13.412658
83 45.767436 13.150917 13.452661
84 45.767436 12.962161 13.261904
85 45.767436 12.686823 13.259464
86 45.767436 13.964967 13.331848
87 45.767436 13.970331 11.860343
88 45.767436 12.316838 13.287275
89 45.767436 10.928367 13.563209
90 45.767436 14.431495 12.194481
91 45.767436 13.250938 13.925970
92 45.767436 15.517742 12.629547
93 45.767436 12.526941 14.489296
94 45.767436 12.314481 13.571149
95 45.767436 11.672334 13.793689
96 45.767436 12.550792 12.488104
97 45.767436 13.108710 12.099139
98 45.767436 10.691255 14.101095
99 45.767436 15.506869 12.670868
