

gen best mean std
0 24.991918 -4.211148 5.186764
1 24.991918 -0.721208 7.163436
2 24.994633 2.119802 7.392712
3 24.994633 6.845863 7.564307
4 29.449459 11.026841 7.538576
5 29.449459 14.850646 7.756553
6 33.186493 20.42654 6.464981
7 33.186493 24.508299 3.309133
8 36.250703 25.098224 2.973035
9 36.250703 25.72639 2.039003
10 37.325709 25.866098 2.334413
11 37.325709 25.711973 2.882373
12 51.08177 25.725403 4.342769
13 60.723746 26.920393 5.422093
14 60.723746 27.287182 5.346251
15 60.723746 27.303889 5.646642
16 60.723746 27.818925 5.462734
17 64.651449 28.445669 6.861172
18 64.651449 29.02084 6.758793
19 64.651449 29.517542 6.796769
20 64.651449 29.898567 7.01189
21 64.651449 30.309702 6.982189
22 71.87796 32.061272 8.198749
23 71.87796 33.022111 8.961928
24 71.87796 33.884929 9.302526
25 71.87796 33.903672 9.232998
26 71.87796 34.571685 9.096947
27 79.258646 36.219827 9.919167
28 79.258646 36.715936 9.747918
29 79.258646 37.083711 9.654821
30 79.258646 37.90247 9.852778
31 79.258646 38.049731 10.102047
32 79.258646 38.608458 9.99346
33 79.258646 39.725993 9.925284
34 79.258646 40.332566 9.795091
35 79.258646 40.717734 9.695983
36 79.258646 41.436395 9.972898
37 79.258646 42.764433 9.618187
38 79.258646 42.665858 9.842714
39 79.258646 42.69854 10.190948
40 79.258646 43.46492 9.922248
41 79.258646 44.170824 10.483568
42 79.258646 45.357296 9.519999
43 79.258646 46.189352 8.845863
44 79.258646 46.838315 9.185428
45 79.258646 47.69045 9.400867
46 79.258646 47.591609 9.781809
47 79.258646 47.750774 10.854883
48 79.258646 49.044117 9.552987
49 79.258646 49.383329 9.801468
50 79.258646 49.95687 9.527197
51 79.258646 49.835587 9.853672
52 79.258646 49.67016 10.346227
53 79.258646 50.615778 9.804484
54 79.258646 50.859501 10.073794
55 79.258646 51.636928 10.569902
56 79.258646 51.504272 11.741255
57 79.258646 51.73189 11.017931
58 79.676171 51.684512 11.801436
59 79.676171 51.758557 11.704441
60 79.676171 52.089238 11.57244
61 79.676171 52.419997 12.13814
62 79.676171 52.104103 12.84311
63 79.676171 52.997854 12.037471
64 89.002929 53.987781 12.813192
65 89.002929 54.471092 12.140989
66 89.002929 54.541392 11.857941
67 89.002929 54.040255 12.265306
68 89.002929 53.623592 13.756482
69 89.002929 53.832713 13.224109
70 89.002929 54.840921 12.268686
71 89.002929 54.732463 12.574766
72 89.002929 55.152709 12.177742
73 89.002929 55.6158 11.995456
74 89.002929 54.836297 13.404244
75 89.002929 55.859619 12.034941
76 89.002929 56.859886 11.33228
77 89.002929 56.609234 11.998454
78 89.002929 55.961999 12.781807
79 89.002929 56.468659 12.214858
80 89.002929 55.805199 12.690618
81 89.002929 56.763912 12.003016
82 89.002929 56.001268 12.82683
83 89.002929 56.286156 12.411392
84 89.002929 56.322244 12.996356
85 89.002929 56.46671 12.74489
86 89.002929 56.66663 12.774705
87 89.002929 57.184175 12.516118
88 89.002929 57.59179 11.899708
89 89.002929 57.5546 12.156827
90 89.002929 57.529443 12.425065
91 89.002929 58.479522 11.960069
92 89.002929 57.998139 12.551355
93 89.002929 58.587563 12.046525
94 89.002929 57.824012 12.709067
95 89.002929 58.016113 13.106843
96 89.002929 59.038147 11.686584
97 89.002929 60.127942 11.818901
98 89.002929 59.557995 13.2865
99 89.002929 58.887059 13.202194

gen best mean std
99 89.002929 58.887059 13.202194

gen best mean std
99 89.002929 58.887059 13.202194
