gen best mean std
0 14.268932 -5.421608 4.164521
1 17.560751 -3.528873 6.804127
2 29.994464 -1.344589 9.181741
3 29.994464 0.733831 10.394935
4 29.994464 4.720720 10.303402
5 33.961470 4.928182 11.971170
6 33.961470 7.556157 12.199209
7 33.961470 8.257394 12.745692
8 33.961470 8.047437 13.077951
9 33.961470 8.927340 12.603156
10 33.961470 7.867947 12.277025
11 33.961470 7.412757 13.719277
12 33.961470 9.139939 12.665863
13 33.961470 8.841687 13.187747
14 36.145237 9.271166 13.632768
15 36.789212 8.754197 12.699628
16 36.789212 8.776984 12.848093
17 36.789212 6.513121 13.851618
18 36.789212 7.838303 13.639221
19 36.789212 11.237183 12.637504
20 36.789212 11.357693 13.110009
21 36.789212 10.909915 12.788971
22 36.789212 10.122830 13.719277
23 36.789212 12.925194 13.375144
24 36.789212 12.120893 13.735941
25 36.789212 12.669284 12.554392
26 36.789212 12.278107 14.371882
27 36.789212 11.104008 13.472563
28 36.789212 10.828094 13.410395
29 36.789212 12.104796 14.130867
30 36.789212 10.769544 14.374825
31 36.789212 10.737585 14.439610
32 37.659579 13.001607 13.570519
33 37.659579 12.160813 13.783267
34 37.659579 12.463879 13.010984
35 37.659579 12.108265 14.368941
36 39.106118 12.793673 14.326905
37 39.106118 12.767708 13.198962
38 39.106118 14.099276 13.331705
39 39.106118 12.930252 12.737695
40 39.106118 11.905576 13.289355
41 39.106118 11.061610 13.258860
42 39.106118 11.769545 13.597249
43 39.106118 12.155658 13.238882
44 39.106118 12.270550 13.403219
45 39.106118 11.672174 13.539241
46 39.106118 10.091292 14.830771
47 39.106118 11.540486 12.882852
48 39.106118 11.002482 13.185359
49 39.106118 11.464075 14.268366
50 39.106118 11.099013 14.503803
51 40.129683 11.396776 14.581068
52 40.129683 11.539959 13.963733
53 40.129683 11.706338 13.531181
54 40.129683 10.938417 13.058140
55 40.129683 11.795058 13.681325
56 40.129683 12.051809 13.895582
57 40.129683 11.465743 12.936496
58 40.129683 12.180904 13.161253
59 40.129683 12.065970 12.638693
60 40.884199 12.651847 13.333579
61 40.884199 13.489873 12.621669
62 40.884199 11.144631 13.424541
63 40.884199 12.608830 12.678392
64 40.884199 11.806688 12.370360
65 40.884199 11.341481 13.951203
66 40.884199 12.243624 12.279889
67 40.884199 12.673422 13.558681
68 40.884199 11.502808 12.171852
69 40.884199 10.512212 13.724474
70 41.072795 11.412977 14.532092
71 41.072795 12.603951 11.976383
72 41.072795 10.966740 12.592983
73 41.072795 13.526353 14.103747
74 41.072795 12.594488 13.396841
75 41.072795 15.556236 12.843304
76 41.072795 13.818427 12.726451
77 41.072795 11.934481 12.248013
78 41.072795 11.615552 12.753421
79 41.072795 9.884163 13.360686
80 41.072795 10.701335 13.662064
81 41.072795 12.420810 12.025371
82 41.072795 12.543122 14.228639
83 51.117318 13.060286 13.945400
84 51.117318 11.565249 12.894202
85 51.117318 13.752717 14.500942
86 51.117318 12.743931 13.663237
87 51.117318 13.766376 12.143193
88 51.117318 11.244454 13.070542
89 51.117318 11.592837 13.603116
90 51.117318 10.936530 14.429336
91 51.117318 14.407894 11.728853
92 51.117318 13.243100 13.757032
93 51.117318 14.167531 13.582678
94 51.117318 13.293167 15.212361
95 51.117318 12.971343 13.480485
96 51.117318 11.283132 13.959914
97 51.117318 11.939301 13.845496
98 51.117318 11.583439 14.240977
99 51.117318 11.097159 13.719779
