gen best mean std
0 24.990470 -3.427273 7.108310
1 24.990470 -0.433019 8.039134
2 46.143552 0.403412 10.097483
3 46.143552 3.124951 11.202748
4 46.143552 7.160163 12.756409
5 46.143552 8.156399 14.091075
6 46.143552 7.841230 13.232240
7 46.143552 10.057669 13.938479
8 56.936245 9.995734 15.717557
9 56.936245 9.472544 14.514087
10 56.936245 10.406723 16.096355
11 56.936245 9.771895 15.692866
12 56.936245 10.774899 16.577217
13 56.936245 11.602915 17.182442
14 56.986943 13.302164 15.899267
15 64.224032 11.650628 16.323058
16 64.224032 14.320555 17.186376
17 64.224032 13.114892 16.874989
18 64.224032 15.270694 17.032359
19 64.224032 13.775312 17.061025
20 64.224032 13.363874 17.052009
21 64.224032 15.615788 17.101658
22 64.224032 16.843009 17.679247
23 64.224032 15.393303 16.920711
24 64.224032 14.992858 17.571709
25 64.224032 15.499276 16.509536
26 64.224032 14.699226 16.074756
27 64.224032 15.466497 17.332045
28 64.224032 15.570477 17.392551
29 64.224032 15.420532 16.622302
30 64.224032 15.307246 17.611721
31 64.224032 15.813887 16.935552
32 64.224032 14.602513 17.443935
33 67.635282 15.606622 17.837095
34 67.635282 19.330547 17.878702
35 67.686897 18.349724 18.546090
36 67.686897 14.736817 19.087635
37 67.686897 17.055205 19.489722
38 67.686897 17.849427 19.148457
39 67.686897 18.546681 18.578227
40 67.686897 20.016488 18.021257
41 67.686897 17.624833 18.009318
42 67.686897 16.948820 18.529358
43 68.314352 14.248643 19.617711
44 68.314352 14.164313 19.344216
45 71.694685 17.097529 18.499123
46 71.694685 16.314869 18.670983
47 71.694685 15.478968 19.406471
48 71.694685 14.424327 19.536913
49 71.694685 16.441545 18.253257
50 71.694685 18.614626 19.328498
51 71.694685 18.454219 20.444333
52 71.694685 17.315171 20.329806
53 74.898751 17.690553 22.582522
54 74.898751 13.680372 20.941879
55 74.898751 14.843877 19.902364
56 74.898751 16.749652 18.564495
57 74.898751 17.949253 19.814626
58 74.898751 18.076561 19.469771
59 74.898751 16.899267 20.667472
60 74.898751 16.723983 19.883580
61 74.898751 18.373617 20.929548
62 74.898751 18.248664 19.785838
63 74.898751 17.221571 20.121000
64 74.898751 13.032859 20.766455
65 74.898751 16.590544 20.632460
66 79.964403 16.409518 21.852244
67 79.964403 18.150081 21.620973
68 79.964403 19.506778 22.255381
69 79.964403 18.936672 20.832277
70 79.964403 19.019955 19.927387
71 79.964403 16.634140 19.952800
72 79.964403 20.070850 19.760148
73 79.964403 18.010989 19.386038
74 79.964403 15.786095 19.992170
75 79.964403 16.931400 19.022205
76 79.964403 18.755196 20.113088
77 79.964403 17.748875 22.402991
78 79.964403 16.502493 21.082146
79 79.964403 16.857282 20.441965
80 79.964403 14.247556 20.653799
81 79.964403 17.953242 20.808088
82 79.964403 16.965246 20.495137
83 79.964403 14.267367 20.493198
84 79.964403 18.358191 21.347960
85 79.964403 15.113472 21.696834
86 79.964403 15.764037 21.254047
87 79.964403 19.187430 21.245940
88 79.964403 18.681554 20.302618
89 79.964403 16.221126 20.449361
90 79.964403 18.026507 21.990083
91 79.964403 20.723699 20.836296
92 79.964403 15.922722 20.817691
93 79.964403 16.153102 20.830287
94 79.964403 15.491878 19.297565
95 79.964403 14.030013 20.053153
96 79.964403 15.327614 18.876365
97 79.964403 16.744244 18.323819
98 79.964403 18.331109 20.124724
99 79.964403 17.912974 20.710148
