gen best mean std
0 32.140521 -4.816203 5.432265
1 32.140521 -0.777207 9.309311
2 32.140521 1.999759 10.556594
3 38.920674 4.242213 12.745680
4 43.152936 9.426798 14.054100
5 49.339752 12.409638 15.001071
6 49.339752 9.532473 14.252346
7 49.339752 13.186648 15.055154
8 49.339752 15.236533 15.288732
9 49.339752 9.714167 15.677317
10 54.114896 16.340011 15.631862
11 57.213922 18.452080 15.803801
12 57.213922 13.114453 17.159675
13 57.213922 16.956764 16.220731
14 57.213922 15.040923 16.943474
15 57.261615 16.184218 17.018292
16 57.261615 15.022571 17.616462
17 57.261615 17.159818 17.986419
18 57.261615 15.007860 17.428846
19 67.222440 15.735092 17.019684
20 67.222440 17.559744 18.639671
21 67.222440 19.020544 17.072930
22 67.222440 18.888293 17.941186
23 67.222440 16.778792 18.590317
24 67.222440 21.742066 18.612452
25 67.222440 22.139739 17.732124
26 67.222440 21.014010 18.881417
27 67.222440 23.597411 17.564723
28 67.222440 20.354278 17.561763
29 67.222440 21.243343 17.156839
30 67.222440 19.996286 18.068487
31 75.054091 22.349914 20.100628
32 75.054091 22.109497 18.377840
33 75.054091 22.240737 18.862023
34 75.054091 20.122222 18.643212
35 75.054091 20.769861 19.552194
36 79.104804 23.959367 18.794421
37 79.104804 20.131263 20.251110
38 79.104804 20.051191 19.378278
39 79.104804 19.777840 19.711566
40 79.104804 18.742347 19.485125
41 79.104804 19.940127 19.393161
42 79.104804 19.860930 20.681584
43 79.104804 19.781655 21.105864
44 79.104804 19.600496 21.301240
45 79.104804 17.961981 20.910948
46 79.104804 20.967739 20.222087
47 79.104804 18.770886 19.182312
48 79.104804 18.776256 20.188179
49 88.292977 20.203287 20.056993
50 88.292977 24.068183 19.780614
51 88.292977 22.709502 20.000583
52 88.292977 22.135337 20.634685
53 88.292977 19.692659 20.352140
54 88.292977 20.492121 23.100484
55 88.292977 20.711180 21.440528
56 88.292977 21.581452 21.014167
57 89.181317 20.843586 23.003679
58 89.181317 22.140736 21.714832
59 89.181317 22.579294 22.611547
60 89.181317 21.065592 22.884484
61 89.181317 22.377099 20.356090
62 89.181317 23.338356 20.497908
63 89.181317 17.381977 22.794514
64 89.181317 19.008947 20.481462
65 89.181317 18.795993 22.295169
66 89.181317 22.592733 21.410617
67 89.181317 20.637246 22.038403
68 89.181317 21.500830 19.812912
69 89.181317 17.867388 20.576478
70 89.181317 25.754500 19.755531
71 89.181317 25.663949 20.523369
72 89.181317 27.124370 20.738916
73 89.181317 23.969028 21.723289
74 89.181317 25.031014 22.576070
75 89.181317 23.398747 22.202791
76 89.181317 23.922990 22.338948
77 89.181317 21.991169 22.143193
78 89.181317 21.412168 21.744034
79 89.181317 19.005401 22.241555
80 89.181317 21.666245 21.114848
81 89.181317 22.627944 20.344856
82 89.181317 18.426610 21.112654
83 89.181317 18.494485 22.250839
84 89.181317 17.927871 21.149463
85 89.181317 18.123843 23.147169
86 89.181317 22.107190 21.925226
87 89.181317 24.411082 22.319925
88 89.181317 20.687893 21.971152
89 89.181317 26.430194 22.157737
90 89.181317 17.399985 22.597937
91 89.181317 23.407037 20.940799
92 89.181317 19.787746 21.098141
93 89.181317 20.352589 22.909413
94 89.181317 26.031068 22.446937
95 89.181317 24.034981 20.550132
96 89.181317 25.157559 21.872337
97 89.181317 26.901283 20.422291
98 89.181317 27.667652 20.418884
99 89.181317 25.936480 20.754439
