gen best mean std
0 9.201732 -4.992735 3.712373
1 24.991432 -0.494207 8.771608
2 24.991918 4.115713 10.946581
3 33.852464 6.399261 11.438608
4 38.556404 10.996563 12.369229
5 41.415140 10.769142 13.865932
6 42.506065 12.597344 14.099536
7 42.506065 12.827337 14.788990
8 48.778974 16.120042 14.607045
9 52.441412 16.074588 14.798334
10 52.441412 13.763069 16.065210
11 52.441412 13.502072 15.542663
12 52.441412 16.397954 16.585771
13 52.441412 12.774638 16.539314
14 52.441412 14.131423 17.067646
15 52.441412 15.324965 16.486958
16 60.609805 15.559871 16.507707
17 68.096681 14.708191 17.626334
18 68.096681 18.270464 18.286354
19 68.096681 18.010269 18.263814
20 68.096681 17.182632 17.090035
21 68.096681 17.068690 17.546590
22 68.096681 19.441281 17.637023
23 68.096681 16.930702 18.261369
24 68.096681 17.966234 18.207490
25 68.096681 20.320584 17.156098
26 68.096681 17.261909 19.458263
27 68.096681 20.215773 17.611520
28 68.096681 19.468547 18.881729
29 68.096681 18.670074 17.973665
30 68.096681 18.494920 17.870520
31 68.096681 16.863503 17.371399
32 68.096681 16.273059 18.370565
33 68.096681 15.654928 18.225189
34 68.096681 15.148305 17.899129
35 68.096681 16.598341 18.045462
36 68.096681 20.632838 17.226629
37 68.096681 18.236502 19.147143
38 68.096681 17.483834 18.468765
39 68.096681 14.955393 18.708471
40 68.096681 17.943667 18.157705
41 68.096681 18.098872 18.068079
42 69.703757 20.311861 18.685222
43 69.703757 17.369133 18.270747
44 69.703757 16.010949 18.709782
45 69.703757 18.670213 18.410876
46 69.703757 16.186214 17.990514
47 69.703757 17.782851 18.573977
48 69.703757 19.360158 18.029454
49 69.703757 21.581646 18.123177
50 69.703757 19.664426 18.174962
51 69.703757 16.514789 18.010611
52 69.703757 20.477986 18.790141
53 69.703757 17.840151 18.746432
54 69.703757 19.788707 18.479208
55 69.703757 17.589509 18.679959
56 69.703757 17.267914 17.619587
57 69.703757 18.835430 18.157237
58 69.703757 18.842555 18.062249
59 69.703757 16.873159 18.863941
60 69.703757 17.931182 18.492108
61 69.703757 17.814494 17.403520
62 69.703757 15.801758 18.520399
63 69.703757 17.052612 19.063793
64 69.703757 19.824514 18.352866
65 69.703757 20.356305 18.082988
66 69.703757 18.065386 19.490995
67 69.703757 14.920830 19.739631
68 69.703757 20.443859 19.730519
69 69.703757 16.547267 19.357811
70 69.703757 18.048973 18.083577
71 69.703757 15.439494 19.446995
72 69.703757 12.769761 18.026082
73 69.703757 15.101137 18.142229
74 69.703757 15.736173 18.079630
75 69.703757 18.817864 18.198469
76 69.703757 15.603127 17.785019
77 69.703757 16.917262 17.545552
78 69.703757 16.510408 17.831168
79 69.703757 16.541084 18.874136
80 69.703757 18.444136 19.037993
81 69.703757 17.237807 17.025868
82 69.703757 13.427835 18.647464
83 69.703757 16.044646 17.221085
84 69.703757 17.410022 18.283552
85 69.703757 14.739595 18.467221
86 69.703757 16.349372 17.957219
87 69.703757 12.930784 17.280619
88 69.703757 15.526936 17.471155
89 69.703757 16.555069 16.178488
90 69.703757 15.064845 16.849187
91 69.703757 13.367993 17.943566
92 69.703757 11.376120 17.859037
93 74.346136 15.743554 17.970474
94 74.346136 14.074331 17.857748
95 74.346136 11.157071 18.328521
96 74.346136 15.739699 17.939359
97 74.731356 15.679867 19.254688
98 74.731356 16.300670 18.272585
99 74.731356 16.647038 17.519272
