gen best mean std
0 14.344652 -5.956032 4.774249
1 25.237660 -2.192459 7.842803
2 26.760324 1.851868 9.665465
3 26.760324 2.469718 9.313994
4 26.760324 5.698363 10.597685
5 28.208634 4.202485 11.527515
6 31.977292 6.752506 12.718469
7 34.144046 7.205050 12.254791
8 34.144046 6.999387 12.640097
9 35.725748 6.381173 13.145342
10 35.725748 9.138130 12.503691
11 36.912472 9.490884 13.557144
12 36.912472 7.621954 14.281301
13 36.912472 11.398319 12.716760
14 36.912472 9.586754 12.998634
15 36.912472 11.214541 12.463566
16 36.912472 9.698014 13.202141
17 36.912472 8.555147 14.573081
18 36.912472 7.760494 13.992672
19 36.912472 9.025518 14.198686
20 36.912472 9.000282 14.055402
21 36.912472 8.081331 14.674673
22 36.912472 10.919131 13.949697
23 36.912472 11.811985 14.029348
24 36.912472 9.832013 14.215219
25 36.912472 9.975222 13.827400
26 36.912472 10.573452 14.112478
27 36.912472 10.782847 13.772630
28 36.912472 11.441592 14.454412
29 38.851555 11.535392 14.423039
30 38.851555 10.061463 13.753163
31 38.851555 10.390576 13.702791
32 38.851555 11.754209 13.417874
33 38.851555 7.869033 14.086811
34 38.851555 8.702272 13.095822
35 38.851555 9.685140 13.437300
36 38.851555 8.308117 14.890605
37 38.851555 9.750086 13.107526
38 38.851555 8.674728 14.296598
39 38.851555 11.500849 13.521180
40 38.851555 8.109931 14.089218
41 38.851555 9.430802 14.212137
42 38.851555 9.343368 12.870135
43 38.851555 11.979296 13.408407
44 38.851555 7.667827 13.954441
45 38.851555 10.820672 13.681398
46 38.851555 7.481552 15.094427
47 38.851555 9.031137 14.989906
48 38.851555 8.293191 13.660224
49 38.851555 8.895628 13.295443
50 38.851555 9.933730 12.402307
51 38.851555 7.823249 12.692114
52 38.851555 8.531816 13.794497
53 38.851555 8.039980 13.199837
54 38.851555 9.978334 12.862364
55 42.170324 11.389760 13.264777
56 42.170324 9.622576 13.804858
57 42.170324 7.977489 14.914590
58 42.170324 9.665051 13.967870
59 42.170324 7.784976 13.581791
60 42.170324 7.365129 14.824291
61 42.170324 9.028374 13.368945
62 42.170324 9.319708 13.253477
63 42.170324 7.952787 13.257657
64 42.170324 9.118693 13.716162
65 42.170324 12.063662 13.106561
66 42.170324 11.399671 13.943471
67 42.170324 10.213449 13.324861
68 42.170324 10.885992 13.583694
69 42.170324 8.748548 14.075379
70 42.170324 8.931943 13.332625
71 42.170324 7.475881 13.318465
72 42.170324 11.826043 12.778513
73 42.170324 12.329839 13.332032
74 42.170324 11.932330 11.963965
75 42.170324 9.538728 13.081443
76 42.170324 10.165582 12.589414
77 42.170324 10.793730 12.822358
78 42.170324 10.286967 12.525667
79 42.170324 10.373007 12.446693
80 42.170324 10.724021 12.499142
81 42.170324 9.838276 12.244642
82 46.171952 10.194241 12.861378
83 46.171952 10.256272 12.702228
84 46.171952 9.632493 11.704871
85 46.171952 9.495686 12.659491
86 46.171952 10.100285 13.530615
87 46.171952 8.549598 12.930428
88 46.171952 11.387692 12.413404
89 46.171952 9.347139 13.015573
90 46.171952 8.636869 13.464852
91 46.171952 9.059069 14.101742
92 46.171952 8.348350 13.378320
93 46.171952 13.204501 12.781121
94 46.171952 8.988117 13.328446
95 46.171952 10.554365 11.820870
96 46.171952 9.589589 13.263255
97 46.171952 7.956600 13.964284
98 46.171952 8.316539 13.819800
99 46.171952 9.548691 13.852693
