gen best mean std
0 24.991432 -4.338019 5.245089
1 33.753417 -1.453846 9.053757
2 33.753417 1.805795 11.163374
3 33.753417 4.370301 12.780835
4 41.982842 8.206328 13.343372
5 41.982842 6.171712 12.982310
6 41.982842 9.581671 12.899284
7 41.982842 13.289376 13.927691
8 41.982842 12.545703 14.034853
9 41.982842 14.714608 14.084098
10 41.982842 11.647141 15.141115
11 41.982842 11.787730 15.159787
12 41.982842 11.986230 16.162265
13 46.869274 13.120573 15.803810
14 46.869274 12.488253 16.886067
15 46.869274 12.806465 16.295869
16 46.869274 13.767877 15.553803
17 46.869274 13.425863 16.072185
18 46.869274 14.331277 15.715347
19 46.869274 14.422807 14.678818
20 46.869274 13.131537 15.595484
21 46.869274 17.607038 15.842953
22 46.869274 15.231297 16.741969
23 46.869274 15.210442 16.045052
24 46.869274 14.719181 16.264728
25 46.869274 15.709115 16.508462
26 46.869274 17.037620 16.334154
27 46.869274 14.237928 16.428943
28 46.869274 14.960836 16.403892
29 46.869274 15.341780 15.751709
30 59.734853 16.642040 16.345971
31 59.734853 17.697268 15.939186
32 59.734853 16.090775 17.560687
33 59.734853 20.053459 16.829190
34 59.734853 19.146625 16.751404
35 59.734853 17.174458 17.773482
36 59.734853 13.755428 16.049667
37 59.734853 19.075783 17.882456
38 59.734853 16.622316 17.382869
39 59.734853 15.134723 17.965692
40 59.734853 15.769989 17.714376
41 59.734853 13.457547 18.471380
42 59.734853 17.940884 16.187870
43 59.734853 11.508685 17.703973
44 59.734853 17.199188 17.337288
45 59.734853 16.374991 18.560356
46 62.486730 17.405346 18.607565
47 62.486730 16.621644 17.852762
48 62.486730 14.914275 18.667246
49 62.486730 18.416783 18.684213
50 62.486730 19.196276 17.920429
51 62.486730 19.297192 19.969013
52 62.486730 18.114061 17.452697
53 62.486730 19.387500 17.487935
54 62.486730 15.578286 17.052085
55 62.486730 12.454849 16.917197
56 62.486730 16.636464 17.618477
57 62.486730 17.177475 18.252254
58 62.486730 19.289258 16.345892
59 62.486730 15.686122 18.298640
60 62.486730 12.687845 17.799503
61 62.486730 15.183212 17.826903
62 62.486730 17.193580 17.115171
63 62.486730 17.678343 17.489030
64 62.486730 16.751799 15.881083
65 62.486730 13.514675 17.321961
66 62.486730 18.822986 17.841857
67 62.486730 13.570439 16.728492
68 62.486730 17.838689 16.062953
69 62.486730 12.847842 16.069026
70 62.486730 11.919518 17.467006
71 62.486730 13.158095 16.697894
72 62.486730 17.532398 17.769395
73 62.486730 17.493215 16.960513
74 62.486730 15.148417 15.881541
75 62.486730 15.182145 18.040687
76 62.486730 16.265643 16.652029
77 62.904499 15.511143 19.770011
78 62.904499 14.553598 17.158607
79 62.904499 13.628364 16.993209
80 62.904499 14.944666 17.401431
81 62.904499 15.696263 17.778705
82 67.351167 15.395370 17.899425
83 67.351167 16.565985 17.659203
84 67.351167 19.328586 16.497076
85 67.351167 15.816898 17.538747
86 67.351167 18.979807 18.677264
87 67.351167 16.199993 17.852891
88 67.351167 19.040750 17.275602
89 67.351167 15.838980 18.754962
90 67.351167 17.780664 19.298463
91 67.351167 17.402247 17.565382
92 67.351167 20.280550 18.850740
93 67.351167 16.906182 17.672420
94 67.351167 16.829956 19.066407
95 67.351167 18.363460 18.361270
96 67.351167 21.639438 17.442576
97 67.351167 21.565938 18.890272
98 67.351167 20.366153 17.776193
99 67.351167 17.267091 17.922897
