

gen best mean std
0 23.713343 -3.15457 6.333947
1 24.991918 -0.115032 7.625156
2 24.991918 4.542886 7.470234
3 32.41361 11.094412 6.01753
4 32.41361 14.750665 6.340148
5 32.41361 18.338631 6.126912
6 32.41361 22.429135 4.771274
7 32.41361 24.776185 2.327404
8 35.2253 25.265206 1.82222
9 37.759464 25.33475 2.656093
10 37.759464 25.566619 2.024429
11 39.249289 25.954706 2.820826
12 39.249289 26.316248 3.155174
13 40.500404 26.654067 3.581955
14 40.500404 26.887697 4.227693
15 40.500404 27.418012 4.012419
16 40.500404 27.729952 4.559542
17 40.500404 28.016872 4.164863
18 40.500404 28.053167 4.234052
19 41.069824 28.593036 4.302813
20 41.069824 28.788166 4.328666
21 47.163144 29.307203 4.959156
22 47.163144 29.670188 4.760138
23 47.163144 30.141203 4.660236
24 47.163144 30.643891 5.042355
25 47.163144 31.390587 4.955048
26 49.224012 32.003797 5.226069
27 50.544956 32.927731 5.180162
28 50.544956 33.261967 5.273206
29 50.544956 33.612934 5.355366
30 50.544956 34.422176 4.700911
31 50.544956 34.579433 4.778785
32 51.042339 35.295168 5.208725
33 51.042339 35.729772 5.016452
34 51.042339 35.852599 5.113399
35 51.042339 36.089988 5.081773
36 51.042339 36.574682 5.083953
37 51.042339 36.742051 5.137297
38 51.042339 37.137987 4.70243
39 51.042339 37.595045 4.381483
40 51.042339 37.784134 4.461836
41 51.042339 37.716121 4.50086
42 51.042339 37.839434 4.482561
43 51.042339 37.87952 4.53958
44 51.042339 38.330983 4.092234
45 51.042339 38.744734 4.676018
46 51.042339 39.360626 4.072313
47 51.042339 39.138901 4.631002
48 51.042339 39.219803 4.894975
49 51.042339 39.173945 5.087745
50 55.876122 39.785179 5.206478
51 55.876122 40.344464 5.403285
52 55.876122 41.049042 5.974814
53 55.876122 41.762579 5.383383
54 55.876122 41.358211 6.06459
55 55.876122 41.249944 6.340887
56 55.876122 40.914843 6.949989
57 55.876122 40.785638 7.008517
58 58.871063 41.74746 6.865569
59 58.871063 42.664275 6.042812
60 58.871063 42.972891 6.651982
61 58.871063 43.864977 5.724961
62 61.055676 44.102447 6.679022
63 64.304936 45.819981 7.077424
64 64.304936 46.342798 6.681036
65 64.304936 46.341436 6.853936
66 64.304936 46.383779 7.555962
67 70.004959 47.80695 7.095784
68 70.004959 48.406715 7.149811
69 70.004959 48.861216 7.689088
70 70.004959 49.245403 8.457301
71 70.004959 49.272099 8.634918
72 79.597908 49.87139 9.426666
73 79.597908 51.242618 8.599757
74 79.597908 51.550627 9.049525
75 79.597908 51.294043 10.082207
76 79.597908 51.956305 9.850924
77 79.597908 52.530273 9.08765
78 79.597908 53.175129 8.984299
79 79.597908 53.221283 9.379399
80 79.597908 52.90506 10.05947
81 79.597908 54.186271 9.758077
82 79.597908 53.98125 10.538523
83 79.597908 54.36232 10.282725
84 79.597908 55.199497 9.13904
85 79.597908 54.934064 10.120865
86 79.597908 55.448142 9.868794
87 79.597908 55.185564 10.84883
88 79.597908 55.347103 10.799506
89 79.597908 56.653598 9.685251
90 79.597908 56.185993 11.244948
91 80.09114 58.255464 9.589169
92 80.09114 58.576418 9.735014
93 80.09114 59.085695 9.339453
94 80.09114 58.586397 10.570429
95 80.09114 58.116058 11.534419
96 80.09114 59.529263 10.002159
97 80.09114 59.64474 10.339834
98 80.09114 60.115006 9.977164
99 80.09114 60.753938 9.238245

gen best mean std
99 80.09114 60.753938 9.238245

gen best mean std
99 80.09114 60.753938 9.238245
