gen best mean std
0 17.869401 -5.693216 5.057315
1 24.530055 -3.616881 7.430974
2 25.374785 0.643149 9.983626
3 34.725934 4.459381 10.434135
4 34.725934 5.059474 10.853979
5 34.725934 6.163568 11.263031
6 34.725934 7.714018 11.077484
7 34.725934 5.853104 10.817681
8 34.725934 7.177134 11.553172
9 34.725934 10.002019 11.588779
10 34.725934 8.175399 11.656939
11 34.725934 10.561426 10.705189
12 34.725934 8.755344 12.791549
13 34.725934 10.367552 12.178986
14 34.725934 8.884725 11.664522
15 34.725934 11.188743 11.729552
16 35.993572 10.205091 11.998545
17 35.993572 10.842375 11.462603
18 35.993572 9.961073 11.653773
19 35.993572 10.368434 11.625861
20 35.993572 11.275809 11.556155
21 35.993572 12.299483 11.210037
22 35.993572 10.700779 11.688147
23 35.993572 9.751483 13.204209
24 35.993572 12.489242 12.443929
25 35.993572 10.083104 12.106312
26 35.993572 12.146888 12.260446
27 35.993572 12.227992 11.898182
28 35.993572 13.512588 11.676188
29 35.993572 12.523144 11.789124
30 35.993572 10.208756 12.274816
31 35.993572 11.473725 10.927659
32 37.284453 11.402175 11.805522
33 37.284453 12.446209 12.008644
34 37.284453 11.240101 11.772530
35 37.284453 11.286547 11.267438
36 37.284453 10.201358 12.698614
37 37.284453 9.611866 11.562348
38 37.284453 11.474054 10.933211
39 37.284453 10.898240 11.683348
40 37.284453 10.720207 13.422292
41 37.284453 11.665467 12.810040
42 37.284453 13.922556 11.527722
43 37.284453 12.970313 11.999182
44 37.284453 13.152190 12.115408
45 44.038814 11.831451 13.657491
46 44.038814 14.099506 12.225916
47 44.038814 14.042358 12.003452
48 44.038814 16.145761 11.354557
49 44.038814 14.740962 12.695576
50 44.038814 15.781985 11.979120
51 44.038814 14.966482 12.168575
52 44.038814 15.060535 11.364209
53 44.038814 12.530381 13.051550
54 44.038814 12.166170 13.226852
55 44.038814 10.930146 13.422504
56 44.038814 13.121628 12.381781
57 44.038814 12.962704 12.586654
58 44.038814 13.183144 11.737111
59 44.038814 13.721066 12.498120
60 44.038814 15.602886 11.410285
61 44.038814 13.205365 12.110400
62 44.038814 14.116534 12.740987
63 44.038814 13.659943 13.156506
64 44.038814 15.152438 11.869943
65 44.038814 16.049527 12.990840
66 44.038814 14.124816 12.679213
67 44.038814 14.141739 12.589743
68 44.038814 13.838864 12.851146
69 44.038814 14.904505 11.233705
70 44.038814 13.100878 11.704354
71 44.038814 13.166649 13.198139
72 44.038814 15.158312 11.097614
73 44.038814 12.612828 12.721144
74 44.038814 14.553639 11.850705
75 44.038814 12.511449 13.193641
76 44.038814 10.999003 13.693350
77 44.038814 12.914564 13.093167
78 44.038814 10.761827 13.585027
79 44.038814 11.463640 14.288417
80 44.038814 9.150396 13.719823
81 44.038814 9.400721 13.256022
82 44.038814 10.816926 12.508729
83 44.038814 10.915804 13.506432
84 44.038814 12.748801 14.204688
85 44.038814 12.806624 11.504156
86 44.038814 13.113862 11.936419
87 44.038814 12.197667 13.133279
88 44.038814 12.293683 13.002462
89 44.038814 12.209052 13.680219
90 44.038814 11.042669 13.761212
91 44.038814 11.323685 13.977481
92 44.038814 14.107081 13.657019
93 44.038814 13.219701 14.277206
94 44.038814 13.063174 12.658776
95 44.038814 12.622494 13.330288
96 44.038814 11.716345 13.646082
97 44.038814 11.897283 15.052578
98 44.038814 13.833246 14.380528
99 44.038814 14.918996 12.825153
