gen best mean std
0 18.446724 -5.590408 5.611991
1 19.126887 -2.115247 8.464843
2 26.099105 0.051986 10.272569
3 28.187246 2.380436 10.704522
4 28.187246 4.192973 11.057053
5 30.968285 4.132065 11.871878
6 34.871396 5.796935 12.113075
7 34.871396 7.647207 12.376082
8 34.871396 7.100173 12.551296
9 34.871396 6.079214 13.921507
10 34.871396 8.796138 12.668195
11 34.871396 9.302074 12.408444
12 41.312221 9.524468 13.155549
13 41.312221 8.676829 13.536660
14 41.312221 10.301035 12.792176
15 41.312221 9.488284 13.508916
16 41.312221 10.861513 12.989030
17 41.312221 10.703779 13.624652
18 41.312221 9.746581 13.231312
19 41.312221 9.819006 13.609368
20 41.312221 12.078345 13.358755
21 41.312221 11.898526 13.035393
22 41.312221 11.865080 14.201947
23 41.312221 10.624583 13.094145
24 41.312221 9.443280 13.801100
25 41.312221 10.417066 13.422643
26 41.312221 12.561339 13.395903
27 41.312221 8.700641 13.957210
28 41.312221 9.622146 14.129071
29 46.052522 10.182675 14.212327
30 46.052522 9.685015 14.024204
31 46.052522 10.133527 14.502442
32 46.052522 10.206627 14.609346
33 46.052522 12.904138 13.627140
34 46.052522 11.138120 14.807902
35 46.052522 8.885956 14.841548
36 46.052522 10.960383 14.756318
37 46.052522 10.581245 15.086746
38 46.052522 12.305928 14.073049
39 46.052522 11.208933 14.796069
40 46.052522 12.877377 14.284210
41 46.052522 9.914265 13.970452
42 46.052522 10.322343 14.905234
43 46.052522 11.629994 14.719094
44 46.052522 10.786735 15.108988
45 46.052522 12.234191 14.041542
46 46.052522 11.439767 14.046949
47 46.052522 11.176733 15.020290
48 46.052522 11.975271 14.009989
49 46.052522 9.976208 14.560642
50 46.052522 13.457263 14.141718
51 46.052522 10.199327 14.663017
52 46.052522 9.151746 14.199815
53 46.052522 10.648434 13.833116
54 46.052522 9.381488 14.325426
55 46.052522 10.618530 13.550978
56 46.052522 9.043804 14.035697
57 46.052522 11.484181 14.335700
58 46.052522 11.216515 14.309473
59 46.052522 11.498451 13.674567
60 46.052522 10.690069 14.093743
61 46.052522 9.788430 14.251982
62 46.052522 9.832739 13.832286
63 46.052522 7.064829 13.280840
64 46.052522 8.003409 13.289695
65 46.052522 11.118630 13.325974
66 46.052522 7.697751 13.696805
67 46.052522 10.686196 12.136181
68 46.052522 11.377307 12.980716
69 46.052522 11.134981 12.870800
70 46.052522 12.715794 12.930085
71 46.052522 9.655914 12.495906
72 46.052522 7.997225 12.864620
73 46.052522 11.299352 12.333945
74 46.052522 8.750890 13.817499
75 46.052522 9.723115 13.519353
76 46.052522 8.935903 13.658483
77 46.052522 10.604396 13.616165
78 46.052522 9.848209 12.525231
79 46.052522 10.487412 13.140721
80 46.052522 9.603552 13.386924
81 46.052522 9.649909 13.199124
82 46.052522 9.587862 12.268148
83 46.052522 9.655211 14.194975
84 46.052522 8.942528 12.529867
85 46.052522 7.895779 13.250183
86 46.052522 10.498303 12.969633
87 46.052522 11.120980 12.284381
88 46.052522 9.567501 12.414585
89 46.052522 11.038824 12.851199
90 46.052522 8.350484 12.565127
91 46.052522 9.084614 12.511988
92 46.052522 9.852625 12.363602
93 46.052522 8.140099 12.154896
94 46.052522 8.545582 13.226844
95 46.052522 10.678919 12.947023
96 46.052522 10.409043 13.879364
97 46.052522 10.025167 12.627543
98 46.052522 10.601267 13.685594
99 46.052522 10.991547 11.853088
