gen best mean std
0 16.694536 -4.841896 5.254501
1 24.993393 -0.755036 7.736008
2 35.194970 3.960587 10.639466
3 37.493509 6.511129 11.866683
4 51.505613 7.310382 14.002182
5 51.505613 10.640104 14.335215
6 51.505613 9.841286 14.344362
7 51.505613 12.639814 14.188502
8 51.505613 10.241071 15.094862
9 51.505613 13.457596 14.566182
10 51.505613 9.649859 14.891213
11 51.505613 12.038245 15.799182
12 51.505613 11.601728 14.778376
13 51.505613 12.980582 15.221700
14 51.505613 9.745118 15.606177
15 51.505613 12.200572 15.539948
16 51.505613 12.829568 14.855737
17 53.652563 14.320418 14.313128
18 53.652563 11.223057 15.609923
19 53.652563 14.175889 15.369266
20 53.652563 12.171887 15.743941
21 53.652563 14.382854 15.125319
22 53.652563 14.090700 16.442986
23 53.652563 11.043828 15.343822
24 53.652563 11.615514 15.837532
25 54.596405 14.413144 17.685319
26 54.596405 15.514700 16.565025
27 58.899323 12.726765 16.951680
28 58.899323 15.013902 17.446977
29 58.899323 10.942476 17.663951
30 58.899323 13.820320 16.729054
31 58.899323 16.077538 17.320454
32 58.899323 14.539327 17.679410
33 58.899323 17.579910 17.360678
34 60.103360 17.979082 17.846543
35 60.103360 17.464898 16.917630
36 60.103360 16.421944 17.349131
37 60.103360 14.367542 17.850931
38 60.103360 13.656705 17.750799
39 60.103360 15.333198 17.796569
40 60.103360 14.924811 18.340473
41 60.103360 16.073391 17.763155
42 60.103360 13.030353 18.283615
43 60.103360 15.814410 19.736607
44 60.103360 16.697876 18.325692
45 60.103360 18.596897 18.898698
46 80.624421 16.102910 20.651591
47 80.624421 18.023812 20.239838
48 80.624421 14.767072 20.007438
49 80.624421 17.931136 18.792091
50 80.624421 19.442389 20.008490
51 80.624421 18.472325 18.965308
52 80.624421 17.272873 19.169699
53 80.624421 17.845517 20.237987
54 80.624421 15.266498 19.447611
55 80.624421 18.421808 18.997183
56 80.624421 15.488252 19.137385
57 80.624421 14.936344 18.510273
58 80.624421 14.558607 18.201388
59 80.624421 16.755981 17.991205
60 80.624421 16.610258 19.378507
61 80.624421 18.888505 20.609331
62 80.624421 16.941706 18.288186
63 80.624421 17.429567 20.071337
64 80.624421 19.792658 20.230448
65 80.624421 13.955455 20.570624
66 80.624421 18.930182 21.337832
67 80.624421 21.215378 19.422001
68 80.624421 18.875405 21.261730
69 80.624421 18.509002 19.170264
70 80.624421 20.083537 18.704682
71 80.624421 18.636104 18.414907
72 80.624421 18.299591 19.097507
73 80.624421 20.498707 20.355977
74 80.624421 21.484219 20.090818
75 80.624421 19.148489 18.625643
76 80.624421 23.039479 20.977337
77 80.624421 20.425420 20.218755
78 80.624421 18.783341 19.940964
79 80.624421 19.233788 19.939965
80 80.624421 21.004229 20.254702
81 80.624421 23.375309 18.536061
82 80.624421 20.554306 18.878989
83 80.624421 19.128064 18.881270
84 80.624421 19.039371 19.527038
85 80.624421 20.404878 20.244643
86 80.624421 22.905463 18.707851
87 80.624421 21.581778 19.707785
88 80.624421 24.359963 20.415889
89 80.624421 20.467150 21.934472
90 80.624421 20.290679 20.328597
91 80.624421 16.224294 20.100528
92 80.624421 17.485695 21.519056
93 80.624421 16.392183 19.930420
94 80.624421 23.249823 20.130112
95 80.624421 19.410417 20.314408
96 80.624421 17.446252 20.618900
97 80.624421 18.161181 20.738993
98 80.624421 19.122314 21.090673
99 80.624421 22.091206 20.218729
