gen best mean std
0 36.116989 -4.190269 6.871639
1 36.116989 2.196738 10.866794
2 36.116989 1.772081 12.011743
3 37.518494 7.109713 12.876974
4 43.407114 10.163884 14.119249
5 47.301874 12.195132 14.309189
6 52.106519 16.223630 15.004437
7 52.106519 11.035356 15.289983
8 52.106519 12.235992 13.724976
9 52.106519 12.304870 15.343815
10 52.106519 14.179346 14.344130
11 52.106519 16.846640 13.686703
12 52.106519 15.479622 13.852468
13 52.106519 13.610797 13.882647
14 52.106519 13.777999 14.773948
15 56.969530 19.011467 13.651396
16 56.969530 13.691411 16.504438
17 56.969530 15.777785 15.599031
18 56.969530 11.389482 15.568361
19 61.246490 17.442456 14.768846
20 61.246490 17.703277 15.705173
21 62.887139 17.735839 16.856064
22 62.887139 14.918787 17.825873
23 62.887139 18.312290 15.658022
24 62.887139 13.361549 16.868087
25 62.887139 18.913851 14.458045
26 62.887139 17.335709 16.124636
27 62.887139 15.602263 17.761927
28 62.887139 14.283795 16.911656
29 62.887139 17.305155 17.039719
30 62.887139 20.065405 17.266265
31 62.887139 16.789785 17.833442
32 62.887139 17.489027 17.700713
33 62.887139 17.834824 17.794920
34 62.887139 19.741063 16.822686
35 62.887139 20.360585 17.004119
36 73.061924 18.931952 18.268530
37 73.061924 18.066547 17.254414
38 73.061924 19.212030 16.636564
39 73.061924 20.084531 17.624152
40 73.061924 16.633659 19.393701
41 73.061924 17.162197 18.521936
42 73.061924 24.411989 16.186503
43 73.061924 19.178403 18.046787
44 73.061924 22.515751 18.355292
45 73.061924 20.675945 18.509311
46 73.061924 18.781109 19.237080
47 73.061924 21.360102 17.963332
48 73.061924 22.859975 18.911887
49 73.061924 23.067049 18.935404
50 73.061924 18.802285 19.435316
51 73.061924 19.486897 17.848650
52 73.061924 24.015588 18.399278
53 73.061924 24.396567 16.995617
54 73.061924 27.434327 19.032726
55 73.061924 19.835050 20.037171
56 73.061924 22.293052 19.399228
57 73.061924 20.994207 20.441297
58 73.061924 23.155450 17.148165
59 73.061924 18.436926 20.656195
60 73.061924 22.798841 18.009776
61 73.061924 27.598868 18.169203
62 73.061924 22.453147 18.258746
63 73.061924 23.832194 18.088338
64 75.044234 23.612190 18.971961
65 75.044234 24.399471 17.471834
66 75.044234 25.189656 16.988432
67 78.958355 24.943160 20.108288
68 78.958355 28.749946 17.396360
69 78.958355 22.688088 20.145250
70 78.958355 26.948628 18.698097
71 78.958355 27.808111 17.750555
72 78.958355 24.821938 18.620406
73 78.958355 24.279383 19.877401
74 78.958355 26.789470 17.351335
75 78.958355 21.351331 19.642792
76 78.958355 25.998017 20.493301
77 78.958355 24.489207 18.261974
78 78.958355 25.921578 20.539450
79 78.958355 22.094190 21.567102
80 78.958355 23.065627 21.170621
81 78.958355 24.877540 18.976514
82 78.958355 23.582948 19.257613
83 78.958355 25.411052 19.022901
84 78.958355 23.892242 17.967665
85 78.958355 22.602090 19.251420
86 78.958355 24.904660 19.777674
87 78.958355 25.949115 19.210685
88 78.958355 24.885282 19.918945
89 78.958355 25.438130 20.601314
90 78.958355 24.844102 19.473064
91 78.958355 25.945437 19.992926
92 78.958355 21.459222 21.020815
93 78.958355 27.932713 17.748052
94 78.958355 26.756351 18.057985
95 78.958355 23.521990 20.296984
96 78.958355 25.247331 17.960832
97 78.958355 21.445865 19.764956
98 78.958355 22.425370 18.109707
99 78.958355 20.754779 20.491710
